title,link
"The Rensselaer Polytechnic: April 12, 1978",https://digitalassets.archives.rpi.edu/do/960fd98d-1de8-4e4d-9e21-05546fd8fc60
"The Rensselaer Polytechnic: April 19, 1978",https://digitalassets.archives.rpi.edu/do/2c89d822-a4fe-4c4d-9558-a55df1d35241
"The Rensselaer Polytechnic: April 26, 1978",https://digitalassets.archives.rpi.edu/do/ff30a13d-15ab-455b-be13-62a03f017477
"The Rensselaer Polytechnic: May 3, 1978",https://digitalassets.archives.rpi.edu/do/40d93e39-a59a-48eb-b14a-9f82cf090239
"The Rensselaer Polytechnic: June 22, 1978",https://digitalassets.archives.rpi.edu/do/65866537-3ac8-4e0a-a462-c1e4ecf85f92
"The Rensselaer Polytechnic: August 3, 1978",https://digitalassets.archives.rpi.edu/do/aa914f6f-66ca-4aea-aac1-e1865bcd4f63
"The Rensselaer Polytechnic: September 7, 1978",https://digitalassets.archives.rpi.edu/do/0b085ab9-ad4c-49de-9364-6a3c1d44e4ba
"The Rensselaer Polytechnic: September 13, 1978",https://digitalassets.archives.rpi.edu/do/2b7a4c91-caab-4071-beaa-9800fa950b52
"The Rensselaer Polytechnic: September 20, 1978",https://digitalassets.archives.rpi.edu/do/8a418c56-cbd0-4cf8-8028-ed7c565e8291
"The Rensselaer Polytechnic: September 27, 1978",https://digitalassets.archives.rpi.edu/do/558ce8fa-8d40-4552-8484-c9989df8f6ed
"The Rensselaer Polytechnic: October 4, 1978",https://digitalassets.archives.rpi.edu/do/d29ca23c-52d9-4cc3-b5c8-d7fed7b1dc2c
"The Rensselaer Polytechnic: October 11, 1978",https://digitalassets.archives.rpi.edu/do/333a1373-73bd-43b5-8a9b-e5e620429987
"The Rensselaer Polytechnic: October 18, 1978",https://digitalassets.archives.rpi.edu/do/968c883a-afe5-44a8-bf5d-3653783566f0
"The Rensselaer Polytechnic: October 25, 1978",https://digitalassets.archives.rpi.edu/do/9cda2c92-60d8-46a2-b925-b20045558300
"The Rensselaer Polytechnic: November 1, 1978",https://digitalassets.archives.rpi.edu/do/3820bc93-801b-450d-8694-40913959e33f
"The Rensselaer Polytechnic: November 8, 1978",https://digitalassets.archives.rpi.edu/do/732db302-f02d-4928-a364-b0aa61881652
"The Rensselaer Polytechnic: November 15, 1978",https://digitalassets.archives.rpi.edu/do/e7856eac-afb9-4ecc-b06d-cbe6637a3020
"The Rensselaer Polytechnic: November 29, 1978",https://digitalassets.archives.rpi.edu/do/d628f17c-8bc2-4eda-a49c-a0f8cc01e1af
"The Rensselaer Polytechnic: December 6, 1978",https://digitalassets.archives.rpi.edu/do/5c7c37fd-c8cb-43bd-bb5c-d1acf0aeb448
"The Rensselaer Polytechnic: December 13, 1978",https://digitalassets.archives.rpi.edu/do/f35d9ff7-5f6a-4f9b-9a66-75d51fdde938
"The Rensselaer Polytechnic: January 17, 1979",https://digitalassets.archives.rpi.edu/do/9e280cad-0994-4abc-8948-d12d19840b8c
"The Rensselaer Polytechnic: January 24, 1979",https://digitalassets.archives.rpi.edu/do/69858f8c-1ae5-4c5d-8bd6-94f23c6785dc
"The Rensselaer Polytechnic: January 31, 1979",https://digitalassets.archives.rpi.edu/do/41a75167-c12c-464e-8a43-dfa7c064760e
"The Rensselaer Polytechnic: February 7, 1979",https://digitalassets.archives.rpi.edu/do/6e819826-01ea-4266-8d00-bdeb52233d98
"The Rensselaer Polytechnic: February 14, 1979",https://digitalassets.archives.rpi.edu/do/5b5ed137-0010-47c3-9baf-d15dd85d7ee6
"The Rensselaer Polytechnic: February 21, 1979",https://digitalassets.archives.rpi.edu/do/6a2458ec-01eb-4838-9957-27b3b828b782
"The Rensselaer Polytechnic: February 28, 1979",https://digitalassets.archives.rpi.edu/do/fb0fed4d-ee6a-4be2-acdb-44e657d5babf
"The Rensselaer Polytechnic: March 7, 1979",https://digitalassets.archives.rpi.edu/do/3878ef85-0bf6-44ac-82cb-fea3492e6003
"The Rensselaer Polytechnic: March 14, 1979",https://digitalassets.archives.rpi.edu/do/b8984b7d-2d9e-42c4-a968-2a20831ce1c0
"The Rensselaer Polytechnic: March 28, 1979",https://digitalassets.archives.rpi.edu/do/65c48776-eb6f-45d0-90c9-ee310f977d47
"The Rensselaer Polytechnic: April 4, 1979",https://digitalassets.archives.rpi.edu/do/a942facd-a0a9-4951-a946-6891c7389d2a
"The Rensselaer Polytechnic: April 11, 1979",https://digitalassets.archives.rpi.edu/do/40acc6f5-7ec2-4f07-8cc4-d0266d9fba43
"The Rensselaer Polytechnic: April 18, 1979",https://digitalassets.archives.rpi.edu/do/034c8ca6-7ab8-45cd-8b11-5308f51eab36
"The Rensselaer Polytechnic: April 25, 1979",https://digitalassets.archives.rpi.edu/do/2e0c5745-d652-4f35-98e2-6debaeb51fb4
"The Rensselaer Polytechnic: May 2, 1979",https://digitalassets.archives.rpi.edu/do/7af54fed-4b57-4410-ae4c-45340931d68c
"The Rensselaer Polytechnic: September 5, 1979",https://digitalassets.archives.rpi.edu/do/6ae46961-9ee2-447c-91df-3f2ebb1a8919
"The Rensselaer Polytechnic: September 12, 1979",https://digitalassets.archives.rpi.edu/do/a36329c8-9b0e-43e4-a162-d4ac239e9b24
"The Rensselaer Polytechnic: September 19, 1979",https://digitalassets.archives.rpi.edu/do/1b05d7ed-e279-4e8d-b34b-d55e03dbefae
"The Rensselaer Polytechnic: September 26, 1979",https://digitalassets.archives.rpi.edu/do/785c4c48-946d-4f05-8fc9-13a6b7220be3
"The Rensselaer Polytechnic: October 3, 1979",https://digitalassets.archives.rpi.edu/do/92abc0cf-a49b-4106-8b4f-73a5697919f5
"The Rensselaer Polytechnic: October 10, 1979",https://digitalassets.archives.rpi.edu/do/c763cf29-5178-4298-91d0-5d8f8b2dd9e6
"The Rensselaer Polytechnic: October 17, 1979",https://digitalassets.archives.rpi.edu/do/1bd8929f-e324-4c91-823b-f935e4804867
"The Rensselaer Polytechnic: October 24, 1979",https://digitalassets.archives.rpi.edu/do/060a2e10-9cb3-4634-bfe0-ba8333752dfc
"The Rensselaer Polytechnic: October 31, 1979",https://digitalassets.archives.rpi.edu/do/e4a7cc73-bf32-42f7-bb8b-589fd488fe8f
"The Rensselaer Polytechnic: November 7, 1979",https://digitalassets.archives.rpi.edu/do/e28ed4b1-2c34-49e5-8ba5-6d03474899a3
"The Rensselaer Polytechnic: November 14, 1979",https://digitalassets.archives.rpi.edu/do/5d43e487-b187-446d-b94d-08b5376bc7ea
"The Rensselaer Polytechnic: November 28, 1979",https://digitalassets.archives.rpi.edu/do/1a41d82b-cd5d-4789-95be-d733ac7e990d
"The Rensselaer Polytechnic: December 5, 1979",https://digitalassets.archives.rpi.edu/do/02905643-323c-4bfb-85b5-3a29a3c94c3b
"The Rensselaer Polytechnic: December 12, 1979",https://digitalassets.archives.rpi.edu/do/be65dd9b-f515-454a-8017-9785fad8777f
"The Rensselaer Polytechnic: January 16, 1980",https://digitalassets.archives.rpi.edu/do/a82a82b4-8941-4fe1-b498-878886c6cb40
"The Rensselaer Polytechnic: January 23, 1980",https://digitalassets.archives.rpi.edu/do/3950a88f-c61c-4af0-bf37-7fec435b64fd
"The Rensselaer Polytechnic: January 30, 1980",https://digitalassets.archives.rpi.edu/do/26d19b36-4518-4785-9605-8493ba22ab2c
"The Rensselaer Polytechnic: February 6, 1980",https://digitalassets.archives.rpi.edu/do/0ec1a0d3-3845-4f62-b653-0a5826e4b528
"The Rensselaer Polytechnic: February 13, 1980",https://digitalassets.archives.rpi.edu/do/a39c6006-4651-4aa6-bf18-66f9a95cb7f1
"The Rensselaer Polytechnic: February 20, 1980",https://digitalassets.archives.rpi.edu/do/c12309cd-8d7e-4209-b775-0666e172e156
"The Rensselaer Polytechnic: February 27, 1980",https://digitalassets.archives.rpi.edu/do/9106dfe5-e606-4d5e-b670-3f2d0ae98fe8
"The Rensselaer Polytechnic: March 5, 1980",https://digitalassets.archives.rpi.edu/do/68fe56b9-954d-46dd-9d85-3a0e7e8f0f4d
"The Rensselaer Polytechnic: March 12, 1980",https://digitalassets.archives.rpi.edu/do/8e5c6d8f-1fcb-47bc-83d3-0e5345c38bb9
"The Rensselaer Polytechnic: March 26, 1980",https://digitalassets.archives.rpi.edu/do/27676677-07ef-46a8-88e0-459e15e58db5
"The Rensselaer Polytechnic: April 1, 1980",https://digitalassets.archives.rpi.edu/do/98b04d14-9044-4bf6-a7e1-261351ab844f
"The Rensselaer Polytechnic: April 2, 1980",https://digitalassets.archives.rpi.edu/do/d32a6985-d480-436e-a9dc-6397a6d955f6
"The Rensselaer Polytechnic: April 9, 1980",https://digitalassets.archives.rpi.edu/do/ca20c88b-2c68-4220-a216-94900968dfb1
"The Rensselaer Polytechnic: April 16, 1980",https://digitalassets.archives.rpi.edu/do/17c5c7b0-73fb-472e-b3d6-6451535d089b
"The Rensselaer Polytechnic: April 23, 1980",https://digitalassets.archives.rpi.edu/do/de914f3a-be20-40a4-810a-92b468418989
"The Rensselaer Polytechnic: April 30, 1980",https://digitalassets.archives.rpi.edu/do/75c9ce75-e4ab-445f-b332-8c308d191a7e
"The Rensselaer Polytechnic: June 20, 1980",https://digitalassets.archives.rpi.edu/do/fe1a2b36-ce85-4bc8-ab1b-68454735ad25
"The Rensselaer Polytechnic: August 6, 1980",https://digitalassets.archives.rpi.edu/do/0f0493d7-c962-49e1-9e3f-bf6487b830f6
"The Rensselaer Polytechnic: September 4, 1980",https://digitalassets.archives.rpi.edu/do/dc6b354a-50ed-490e-896c-77674fa97b98
"The Rensselaer Polytechnic: September 10, 1980",https://digitalassets.archives.rpi.edu/do/ba989767-07ef-4bc0-83f8-5c28461792ce
"The Rensselaer Polytechnic: September 17, 1980",https://digitalassets.archives.rpi.edu/do/cae113ed-f982-4afc-9347-0df4486834d6
"The Rensselaer Polytechnic: September 24, 1980",https://digitalassets.archives.rpi.edu/do/eb86c649-09df-4cce-8af4-8e71f09cc246
"The Rensselaer Polytechnic: October 1, 1980",https://digitalassets.archives.rpi.edu/do/539680cf-7e2c-4f30-bdb8-5e73af2b733d
"The Rensselaer Polytechnic: October 8, 1980",https://digitalassets.archives.rpi.edu/do/692a1ff9-bd59-4e34-8bbe-95464ab321e1
"The Rensselaer Polytechnic: October 15, 1980",https://digitalassets.archives.rpi.edu/do/8356966f-a027-4b66-8e29-3d4de5881d04
"The Rensselaer Polytechnic: October 22, 1980",https://digitalassets.archives.rpi.edu/do/3071c080-a44a-42c3-b7bb-6ae934f04ca5
"The Rensselaer Polytechnic: October 29, 1980",https://digitalassets.archives.rpi.edu/do/5026cfdd-539b-4bdd-8748-d620a2099c15
"The Rensselaer Polytechnic: November 5, 1980",https://digitalassets.archives.rpi.edu/do/7fdd6bc9-896b-4cd9-8af7-77f3cc3564b9
"The Rensselaer Polytechnic: November 12, 1980",https://digitalassets.archives.rpi.edu/do/6d878912-ca8b-4783-b335-0baa07a762c6
"The Rensselaer Polytechnic: November 19, 1980",https://digitalassets.archives.rpi.edu/do/a4be8b5a-3d9e-4c1d-8829-43b89222a96a
"The Rensselaer Polytechnic: December 3, 1980",https://digitalassets.archives.rpi.edu/do/42311b96-5035-425c-90eb-c7171ed0edec
"The Rensselaer Polytechnic: December 10, 1980",https://digitalassets.archives.rpi.edu/do/e2181c9c-5cc8-4b0d-94f0-14e88e57e5d0
"The Rensselaer Polytechnic: January 14, 1981",https://digitalassets.archives.rpi.edu/do/6d0292f4-b56c-4b01-a8b1-5f7a6d61733a
"The Rensselaer Polytechnic: January 21, 1981",https://digitalassets.archives.rpi.edu/do/b955e1b8-a674-4bcc-8611-b864adefb83c
"The Rensselaer Polytechnic: January 28, 1981",https://digitalassets.archives.rpi.edu/do/1a139049-c8ab-4ac7-a397-24e6e334c7bb
"The Rensselaer Polytechnic: February 4, 1981",https://digitalassets.archives.rpi.edu/do/ee0ccf63-c8fd-490b-8767-03f0bdbccfd9
"The Rensselaer Polytechnic: February 11, 1981",https://digitalassets.archives.rpi.edu/do/60165340-504a-4207-ae68-835df94c6b8f
"The Rensselaer Polytechnic: February 18, 1981",https://digitalassets.archives.rpi.edu/do/e36993c9-603e-4f7d-96e9-9c493f2aebd1
"The Rensselaer Polytechnic: February 25, 1981",https://digitalassets.archives.rpi.edu/do/b34abcbb-d945-466b-ad82-43a18cc56e6a
"The Rensselaer Polytechnic: March 4, 1981",https://digitalassets.archives.rpi.edu/do/d2b52d1d-92ba-4a6b-b014-f1505a969425
"The Rensselaer Polytechnic: March 11, 1981",https://digitalassets.archives.rpi.edu/do/29eeaf9c-42b7-4821-bc86-850ce96d3124
"The Rensselaer Polytechnic: March 25, 1981",https://digitalassets.archives.rpi.edu/do/e171530f-a83e-4ac2-9296-5e411e44c169
"The Rensselaer Polytechnic: April 1, 1981",https://digitalassets.archives.rpi.edu/do/1f39c513-0b90-40d3-99a3-b9edaf9e06d5
"The Rensselaer Polytechnic: April 8, 1981",https://digitalassets.archives.rpi.edu/do/f14e6f78-29dd-4789-8181-baf076a2a73b
"The Rensselaer Polytechnic: April 15, 1981",https://digitalassets.archives.rpi.edu/do/7039ed6c-843e-4664-bbe6-6bc78c4e9223
"The Rensselaer Polytechnic: April 22, 1981",https://digitalassets.archives.rpi.edu/do/3929c65c-adc5-4f31-86f2-cfa712d5345c
"The Rensselaer Polytechnic: April 29, 1981",https://digitalassets.archives.rpi.edu/do/88b3fe8f-1dfa-484a-a2d6-95baa3394e8e
"The Rensselaer Polytechnic: June 24, 1981",https://digitalassets.archives.rpi.edu/do/dc948bd3-ee76-4238-9cbb-b57bc1a4f39e
"The Rensselaer Polytechnic: September 10, 1981",https://digitalassets.archives.rpi.edu/do/42295da2-a629-4d5f-8146-15696b1eb72b
"The Rensselaer Polytechnic: September 16, 1981",https://digitalassets.archives.rpi.edu/do/972fb0f0-525d-4f7c-ac6d-617481d8bfda
"The Rensselaer Polytechnic: September 23, 1981",https://digitalassets.archives.rpi.edu/do/d663a475-744b-4ff0-b72a-db460b0d6469
"The Rensselaer Polytechnic: September 30, 1981",https://digitalassets.archives.rpi.edu/do/aa7a3959-e0b4-4892-aa29-7395f4b57516
"The Rensselaer Polytechnic: October 7, 1981",https://digitalassets.archives.rpi.edu/do/b995e307-5857-492d-8c73-24e53c05df02
"The Rensselaer Polytechnic: October 14, 1981",https://digitalassets.archives.rpi.edu/do/92793795-1c7e-48b3-92c8-b2a5c3f4660d
"The Rensselaer Polytechnic: October 21, 1981",https://digitalassets.archives.rpi.edu/do/e74cea94-4a0e-46f2-8a56-2bbe0e887589
"The Rensselaer Polytechnic: October 28, 1981",https://digitalassets.archives.rpi.edu/do/966255a0-273f-4169-bcd6-e8c0b5c5383a
"The Rensselaer Polytechnic: November 4, 1981",https://digitalassets.archives.rpi.edu/do/dac31e99-451a-43c2-8af0-e33165f6e58c
"The Rensselaer Polytechnic: November 11, 1981",https://digitalassets.archives.rpi.edu/do/20b27976-29f4-4a53-a195-199929f8d624
"The Rensselaer Polytechnic: November 18, 1981",https://digitalassets.archives.rpi.edu/do/0bba43ea-0671-4421-928f-4f5776aab2e6
"The Rensselaer Polytechnic: December 2, 1981",https://digitalassets.archives.rpi.edu/do/6509ad6a-c98c-49cf-9753-6fa81924374e
"The Rensselaer Polytechnic: December 9, 1981",https://digitalassets.archives.rpi.edu/do/e53778ea-96e3-4f95-af87-fd8a41b0590d
"The Rensselaer Polytechnic: December 16, 1981",https://digitalassets.archives.rpi.edu/do/7e342b2c-b09a-4d0a-a00e-21bf9d8fbab4
"The Rensselaer Polytechnic: January 20, 1982",https://digitalassets.archives.rpi.edu/do/1fdb2417-8d9c-4e67-954e-768ca9d04d69
"The Rensselaer Polytechnic: January 27, 1982",https://digitalassets.archives.rpi.edu/do/c4f47b77-1a86-4c25-97de-42636d7d9755
"The Rensselaer Polytechnic: February 3, 1982",https://digitalassets.archives.rpi.edu/do/f7acc1fa-70a1-452c-9664-3558ab854172
"The Rensselaer Polytechnic: February 10, 1982",https://digitalassets.archives.rpi.edu/do/01b7fe2e-626d-4006-a6b4-8cb75e1c7702
"The Rensselaer Polytechnic: February 17, 1982",https://digitalassets.archives.rpi.edu/do/ea291b69-099a-442f-9443-1bea614621de
"The Rensselaer Polytechnic: February 24, 1982",https://digitalassets.archives.rpi.edu/do/114a95c5-910b-4a58-b00e-3902598aafb9
"The Rensselaer Polytechnic: March 3, 1982",https://digitalassets.archives.rpi.edu/do/2ea1f7e8-8766-4e84-a9e0-1545ad3e0654
"The Rensselaer Polytechnic: March 10, 1982",https://digitalassets.archives.rpi.edu/do/1c2f56e3-8c40-4b25-8455-96f3d6edd921
"The Rensselaer Polytechnic: March 24, 1982",https://digitalassets.archives.rpi.edu/do/8bde3d12-e3d7-47f4-9737-5c2abda3cbbb
"The Rensselaer Polytechnic: March 31, 1982",https://digitalassets.archives.rpi.edu/do/39007df3-d2a9-457d-ae3a-5f1877554ff9
"The Rensselaer Polytechnic: April 1, 1982",https://digitalassets.archives.rpi.edu/do/28dd6db4-35e5-49d6-aec4-20c87a1fd8a3
"The Rensselaer Polytechnic: April 7, 1982",https://digitalassets.archives.rpi.edu/do/44c1c370-354f-42fe-a879-79e88eaccfae
"The Rensselaer Polytechnic: April 14, 1982",https://digitalassets.archives.rpi.edu/do/d2b65f70-61f0-4ed6-8cf1-8f97f7349cb2
"The Rensselaer Polytechnic: April 19, 1982",https://digitalassets.archives.rpi.edu/do/9f790bc3-c783-4cf9-b83a-38068740f270
"The Rensselaer Polytechnic: April 22, 1982",https://digitalassets.archives.rpi.edu/do/98109138-baf5-4eed-b393-2af2b1bcc8a3
"The Rensselaer Polytechnic: April 28, 1982",https://digitalassets.archives.rpi.edu/do/e24f5589-df48-49c5-a48e-97c3eb5f5487
"The Rensselaer Polytechnic: May 5, 1982",https://digitalassets.archives.rpi.edu/do/2da447db-4d79-45f0-bc8b-0ef1326d4f7e
"The Rensselaer Polytechnic: June 25, 1982",https://digitalassets.archives.rpi.edu/do/a4c43f6e-23a2-4cf9-80f1-3156b66895f2
"The Rensselaer Polytechnic: September 9, 1982",https://digitalassets.archives.rpi.edu/do/4b64b81f-66ff-4e6e-9533-2d34a7f9f9ed
"The Rensselaer Polytechnic: September 15, 1982",https://digitalassets.archives.rpi.edu/do/d6a5daeb-2162-42a8-9445-9eaf477a263d
"The Rensselaer Polytechnic: September 22, 1982",https://digitalassets.archives.rpi.edu/do/689f5c85-818b-4918-b5a3-72e05a0a2e00
"The Rensselaer Polytechnic: September 29, 1982",https://digitalassets.archives.rpi.edu/do/f72d3665-577b-4f27-b39a-ec1934ebdefc
"The Rensselaer Polytechnic: October 6, 1982",https://digitalassets.archives.rpi.edu/do/9c20f8cc-2baf-4711-a95a-f63520a526a2
"The Rensselaer Polytechnic: October 13, 1982",https://digitalassets.archives.rpi.edu/do/d18f5d97-2fe8-4af4-94bf-c87ac00251af
"The Rensselaer Polytechnic: October 20, 1982",https://digitalassets.archives.rpi.edu/do/996b5d8d-a37e-4771-9de5-1209d8d911f0
"The Rensselaer Polytechnic: October 27, 1982",https://digitalassets.archives.rpi.edu/do/4628387a-39c8-499b-8810-a4b43b3270e2
"The Rensselaer Polytechnic: November 3, 1982",https://digitalassets.archives.rpi.edu/do/92f12bc6-db6c-47c2-82d1-e8d989c47c79
"The Rensselaer Polytechnic: November 10, 1982",https://digitalassets.archives.rpi.edu/do/e6ee46f0-a2e9-4cb8-9342-752afbc21337
"The Rensselaer Polytechnic: November 17, 1982",https://digitalassets.archives.rpi.edu/do/b707bb8e-3308-491d-9458-a8a58d7bc74b
"The Rensselaer Polytechnic: December 1, 1982",https://digitalassets.archives.rpi.edu/do/cf583c08-7df3-4252-bc9c-b0f3e1d623ec
"The Rensselaer Polytechnic: December 8, 1982",https://digitalassets.archives.rpi.edu/do/1a6fdfb8-6ee0-4715-93d9-8824297afe35
"The Rensselaer Polytechnic: December 15, 1982",https://digitalassets.archives.rpi.edu/do/557b6d58-7d90-4327-8a65-17e1ffc70400
"The Rensselaer Polytechnic: January 19, 1983",https://digitalassets.archives.rpi.edu/do/62c7e2f1-7d13-42e1-ac9f-97e8778ca1c5
"The Rensselaer Polytechnic: January 26, 1983",https://digitalassets.archives.rpi.edu/do/303fb4f6-7e39-4bc3-aa9c-dc20276c5637
"The Rensselaer Polytechnic: February 2, 1983",https://digitalassets.archives.rpi.edu/do/9ebb20c0-1d3c-4a2e-8f4b-083b4fd50183
"The Rensselaer Polytechnic: February 9, 1983",https://digitalassets.archives.rpi.edu/do/a466a6c6-b055-456b-92ce-7b2480776a8b
"The Rensselaer Polytechnic: February 16, 1983",https://digitalassets.archives.rpi.edu/do/1bbd17fa-1a91-4606-a914-199abbaee63f
"The Rensselaer Polytechnic: February 23, 1983",https://digitalassets.archives.rpi.edu/do/9607cf46-ef75-44c6-baa6-d885d0fab6cd
"The Rensselaer Polytechnic: March 2, 1983",https://digitalassets.archives.rpi.edu/do/45981d0e-9432-4b41-9766-eac7c5ef17e4
"The Rensselaer Polytechnic: March 9, 1983",https://digitalassets.archives.rpi.edu/do/f84a7832-b382-42f9-b39e-8128ac29eed3
"The Rensselaer Polytechnic: March 23, 1983",https://digitalassets.archives.rpi.edu/do/1677ed15-7160-4668-b5bf-eb6941eaae35
"The Rensselaer Polytechnic: March 30, 1983",https://digitalassets.archives.rpi.edu/do/f1c99bf4-e722-4522-812c-36b45ae809f6
"The Rensselaer Polytechnic: April 1, 1983",https://digitalassets.archives.rpi.edu/do/15d1bdbd-f132-47a2-bf33-4624b6047a46
"The Rensselaer Polytechnic: April 6, 1983",https://digitalassets.archives.rpi.edu/do/81f698db-119b-493a-b656-f9abdd69ac87
"The Rensselaer Polytechnic: April 13, 1983",https://digitalassets.archives.rpi.edu/do/6631d5a7-d492-4360-b675-bbf22e9cbd40
"The Rensselaer Polytechnic: April 15, 1983",https://digitalassets.archives.rpi.edu/do/f5acdc81-692a-4baf-b8c1-b66d3bc677ef
"The Rensselaer Polytechnic: April 21, 1983",https://digitalassets.archives.rpi.edu/do/8d0ad4d4-b56d-4647-a9a6-f49793e97427
"The Rensselaer Polytechnic: April 27, 1983",https://digitalassets.archives.rpi.edu/do/8f62433c-a990-488b-9888-e349432d3bec
"The Rensselaer Polytechnic: May 4, 1983",https://digitalassets.archives.rpi.edu/do/7b7944dc-5263-405e-9a57-eb4eabeac38b
"The Rensselaer Polytechnic: June 24, 1983",https://digitalassets.archives.rpi.edu/do/a4ebf7fd-b3ef-48fb-9b7e-a4a69ade986b
"The Rensselaer Polytechnic: September 8, 1983",https://digitalassets.archives.rpi.edu/do/2034ffe2-c668-4d3d-b59b-3dd349ef6bd3
"The Rensselaer Polytechnic: September 14, 1983",https://digitalassets.archives.rpi.edu/do/29e70582-f719-4e74-99fa-8eaf1bc5d709
"The Rensselaer Polytechnic: September 21, 1983",https://digitalassets.archives.rpi.edu/do/45a21c31-ad99-4811-aa3d-935fb4ef8307
"The Rensselaer Polytechnic: September 28, 1983",https://digitalassets.archives.rpi.edu/do/c846c245-fa53-44da-8166-3406af5e40ce
"The Rensselaer Polytechnic: October 5, 1983",https://digitalassets.archives.rpi.edu/do/9287ebc6-15d4-48ab-ac48-b6e017644efc
"The Rensselaer Polytechnic: October 12, 1983",https://digitalassets.archives.rpi.edu/do/3ac79463-eab1-40d6-ba72-a692a193d859
"The Rensselaer Polytechnic: October 19, 1983",https://digitalassets.archives.rpi.edu/do/977b63b7-234b-4b91-a838-88a1f3d9ebde
"The Rensselaer Polytechnic: October 26, 1983",https://digitalassets.archives.rpi.edu/do/96e3eb43-3037-4cac-a987-ac9f0838c8e1
"The Rensselaer Polytechnic: November 2, 1983",https://digitalassets.archives.rpi.edu/do/463fc33a-f1d7-4e76-9499-ff70c76258d5
"The Rensselaer Polytechnic: November 9, 1983",https://digitalassets.archives.rpi.edu/do/5ada77c7-4fc4-4d30-af40-b4cec3923516
"The Rensselaer Polytechnic: November 16, 1983",https://digitalassets.archives.rpi.edu/do/910a86c0-1e1a-4b0c-af9c-d116cf3a93a8
"The Rensselaer Polytechnic: November 30, 1983",https://digitalassets.archives.rpi.edu/do/b1ab857c-a578-4957-9e1f-0f3113a23814
"The Rensselaer Polytechnic: December 7, 1983",https://digitalassets.archives.rpi.edu/do/600fe640-6c03-4caa-a5c7-610643ed9192
"The Rensselaer Polytechnic: December 14, 1983",https://digitalassets.archives.rpi.edu/do/c25a2831-9518-47e0-b1bd-ebba51ad6b63
"The Rensselaer Polytechnic: January 18, 1984",https://digitalassets.archives.rpi.edu/do/d6ef3f85-bfe4-48bc-b304-795ae5234d94
"The Rensselaer Polytechnic: January 25, 1984",https://digitalassets.archives.rpi.edu/do/28fe661b-305f-4a92-8cfe-4efea5fa4bd8
"The Rensselaer Polytechnic: February 1, 1984",https://digitalassets.archives.rpi.edu/do/c8863fb9-4490-4a50-8294-40dfb54e2a98
"The Rensselaer Polytechnic: February 8, 1984",https://digitalassets.archives.rpi.edu/do/5d083143-5a11-4813-9771-365825cd8698
"The Rensselaer Polytechnic: February 15, 1984",https://digitalassets.archives.rpi.edu/do/ee5f2cde-5d83-440e-9026-ad65d49df3f2
"The Rensselaer Polytechnic: February 22, 1984",https://digitalassets.archives.rpi.edu/do/47874353-94c3-4ff2-b213-4e43b279a6c6
"The Rensselaer Polytechnic: February 29, 1984",https://digitalassets.archives.rpi.edu/do/b3670569-cc72-4351-bbbd-10ba0e3509f6
"The Rensselaer Polytechnic: March 7, 1984",https://digitalassets.archives.rpi.edu/do/e84db0fe-4d4a-4d86-a112-f9dd84456076
"The Rensselaer Polytechnic: March 21, 1984",https://digitalassets.archives.rpi.edu/do/4e011bf1-c6f3-4f7d-acc6-ae9921469f57
"The Rensselaer Polytechnic: March 28, 1984",https://digitalassets.archives.rpi.edu/do/2100899a-0c42-48f8-9c66-3b96119538a6
"The Rensselaer Polytechnic: April 1, 1984",https://digitalassets.archives.rpi.edu/do/f859e9cc-8b1a-4ebf-a533-9d85ee63cc96
"The Rensselaer Polytechnic: April 4, 1984",https://digitalassets.archives.rpi.edu/do/ec071444-daa0-494a-8f83-b09f425f7259
"The Rensselaer Polytechnic: April 6, 1984",https://digitalassets.archives.rpi.edu/do/ad762944-0758-4dbe-a585-186ba8110a1c
"The Rensselaer Polytechnic: April 12, 1984",https://digitalassets.archives.rpi.edu/do/d2fe16a7-dc33-4dcb-8e22-85414ea42743
"The Rensselaer Polytechnic: April 18, 1984",https://digitalassets.archives.rpi.edu/do/0d7a1513-aba2-4820-8a16-09e290cf702f
"The Rensselaer Polytechnic: April 25, 1984",https://digitalassets.archives.rpi.edu/do/76eeb50f-4698-4034-a62b-f238a69bf67b
"The Rensselaer Polytechnic: May 2, 1984",https://digitalassets.archives.rpi.edu/do/302772f3-89ae-4fed-b898-48520d0d40c7
"The Rensselaer Polytechnic: June 27, 1984",https://digitalassets.archives.rpi.edu/do/0e7bc378-f365-4a12-a3c0-5876e62c80ab
"The Rensselaer Polytechnic: September 6, 1984",https://digitalassets.archives.rpi.edu/do/b9b7ff10-84cf-47a5-b766-3a109d240a4e
"The Rensselaer Polytechnic: September 12, 1984",https://digitalassets.archives.rpi.edu/do/07035b04-5e0d-40e7-aba3-42de30cd049d
"The Rensselaer Polytechnic: September 19, 1984",https://digitalassets.archives.rpi.edu/do/c781f754-76e1-4dee-819c-7c1f160ee928
"The Rensselaer Polytechnic: September 26, 1984",https://digitalassets.archives.rpi.edu/do/e5e8061d-70ee-4804-87f2-eb4c3cf2ab07
"The Rensselaer Polytechnic: October 10, 1984",https://digitalassets.archives.rpi.edu/do/855ac7dd-5e2b-4a20-aeeb-b13704445f2a
"The Rensselaer Polytechnic: October 17, 1984",https://digitalassets.archives.rpi.edu/do/a9041d19-1246-48d1-a408-8ab327223aa4
